,Dataset,Charset,Test,Sp1,Sp2,pvalue
22974,Cognato_2001,nuclear_genome,MPTS,Av5,Co4,0.333354100099416
22975,Cognato_2001,nuclear_genome,MPTMS,Av5,Co4,0.5527998755894481
22976,Cognato_2001,nuclear_genome,MPTIS,Av5,Co4,0.18935048845786562
22977,Cognato_2001,nuclear_genome,MPTS,Av5,Con3,0.00181663194750048
22978,Cognato_2001,nuclear_genome,MPTMS,Av5,Con3,0.0001887528031254692
22979,Cognato_2001,nuclear_genome,MPTIS,Av5,Con3,0.7419162922479718
22980,Cognato_2001,nuclear_genome,MPTS,Av5,Cr2,-42
22981,Cognato_2001,nuclear_genome,MPTMS,Av5,Cr2,0.343225330036
22982,Cognato_2001,nuclear_genome,MPTIS,Av5,Cr2,-42
22983,Cognato_2001,nuclear_genome,MPTS,Av5,Du3,0.656180691608913
22984,Cognato_2001,nuclear_genome,MPTMS,Av5,Du3,0.774136595921827
22985,Cognato_2001,nuclear_genome,MPTIS,Av5,Du3,0.385598899251687
22986,Cognato_2001,nuclear_genome,MPTS,Av5,Em1,0.5374164428036075
22987,Cognato_2001,nuclear_genome,MPTMS,Av5,Em1,0.878322488835846
22988,Cognato_2001,nuclear_genome,MPTIS,Av5,Em1,0.2240131335213129
22989,Cognato_2001,nuclear_genome,MPTS,Av5,Gr2,-42
22990,Cognato_2001,nuclear_genome,MPTMS,Av5,Gr2,0.7540865046889395
22991,Cognato_2001,nuclear_genome,MPTIS,Av5,Gr2,-42
22992,Cognato_2001,nuclear_genome,MPTS,Av5,Ho5,-42
22993,Cognato_2001,nuclear_genome,MPTMS,Av5,Ho5,0.8338143924260163
22994,Cognato_2001,nuclear_genome,MPTIS,Av5,Ho5,-42
22995,Cognato_2001,nuclear_genome,MPTS,Av5,Hu2,-42
22996,Cognato_2001,nuclear_genome,MPTMS,Av5,Hu2,0.7552894092973595
22997,Cognato_2001,nuclear_genome,MPTIS,Av5,Hu2,-42
22998,Cognato_2001,nuclear_genome,MPTS,Av5,Int7,-42
22999,Cognato_2001,nuclear_genome,MPTMS,Av5,Int7,0.6767861074684721
23000,Cognato_2001,nuclear_genome,MPTIS,Av5,Int7,-42
23001,Cognato_2001,nuclear_genome,MPTS,Av5,Knu1,0.4053866173147488
23002,Cognato_2001,nuclear_genome,MPTMS,Av5,Knu1,0.6100866872536368
23003,Cognato_2001,nuclear_genome,MPTIS,Av5,Knu1,0.2271298472573845
23004,Cognato_2001,nuclear_genome,MPTS,Av5,Lat3,0.7506096596720135
23005,Cognato_2001,nuclear_genome,MPTMS,Av5,Lat3,0.7947512486216687
23006,Cognato_2001,nuclear_genome,MPTIS,Av5,Lat3,0.4893430006204854
23007,Cognato_2001,nuclear_genome,MPTS,Av5,Le3,-42
23008,Cognato_2001,nuclear_genome,MPTMS,Av5,Le3,0.6619118057531448
23009,Cognato_2001,nuclear_genome,MPTIS,Av5,Le3,-42
23010,Cognato_2001,nuclear_genome,MPTS,Av5,Lo3,-42
23011,Cognato_2001,nuclear_genome,MPTMS,Av5,Lo3,-42
23012,Cognato_2001,nuclear_genome,MPTIS,Av5,Lo3,-42
23013,Cognato_2001,nuclear_genome,MPTS,Av5,Ma1,-42
23014,Cognato_2001,nuclear_genome,MPTMS,Av5,Ma1,-42
23015,Cognato_2001,nuclear_genome,MPTIS,Av5,Ma1,-42
23016,Cognato_2001,nuclear_genome,MPTS,Av5,Mo1,-42
23017,Cognato_2001,nuclear_genome,MPTMS,Av5,Mo1,0.9130730571561693
23018,Cognato_2001,nuclear_genome,MPTIS,Av5,Mo1,-42
23019,Cognato_2001,nuclear_genome,MPTS,Av5,Mx1,0.0008248345037505933
23020,Cognato_2001,nuclear_genome,MPTMS,Av5,Mx1,7.643441138383e-05
23021,Cognato_2001,nuclear_genome,MPTIS,Av5,Mx1,0.7415870109336129
23022,Cognato_2001,nuclear_genome,MPTS,Av5,Nob1,-42
23023,Cognato_2001,nuclear_genome,MPTMS,Av5,Nob1,-42
23024,Cognato_2001,nuclear_genome,MPTIS,Av5,Nob1,-42
23025,Cognato_2001,nuclear_genome,MPTS,Av5,Pa2,-42
23026,Cognato_2001,nuclear_genome,MPTMS,Av5,Pa2,0.7850589332308189
23027,Cognato_2001,nuclear_genome,MPTIS,Av5,Pa2,-42
23028,Cognato_2001,nuclear_genome,MPTS,Av5,Pet1,-42
23029,Cognato_2001,nuclear_genome,MPTMS,Av5,Pet1,0.7552894092973595
23030,Cognato_2001,nuclear_genome,MPTIS,Av5,Pet1,-42
23031,Cognato_2001,nuclear_genome,MPTS,Av5,Pl4,-42
23032,Cognato_2001,nuclear_genome,MPTMS,Av5,Pl4,0.3589647028978997
23033,Cognato_2001,nuclear_genome,MPTIS,Av5,Pl4,-42
23034,Cognato_2001,nuclear_genome,MPTS,Av5,Pil2,-42
23035,Cognato_2001,nuclear_genome,MPTMS,Av5,Pil2,0.6490693987675007
23036,Cognato_2001,nuclear_genome,MPTIS,Av5,Pil2,-42
23037,Cognato_2001,nuclear_genome,MPTS,Av5,Pin1,-42
23038,Cognato_2001,nuclear_genome,MPTMS,Av5,Pin1,0.395064111139959
23039,Cognato_2001,nuclear_genome,MPTIS,Av5,Pin1,-42
23040,Cognato_2001,nuclear_genome,MPTS,Av5,Pro,-42
23041,Cognato_2001,nuclear_genome,MPTMS,Av5,Pro,0.7860743091252425
23042,Cognato_2001,nuclear_genome,MPTIS,Av5,Pro,-42
23043,Cognato_2001,nuclear_genome,MPTS,Av5,Sch1,-42
23044,Cognato_2001,nuclear_genome,MPTMS,Av5,Sch1,-42
23045,Cognato_2001,nuclear_genome,MPTIS,Av5,Sch1,-42
23046,Cognato_2001,nuclear_genome,MPTS,Av5,Sex1,0.5114786780082836
23047,Cognato_2001,nuclear_genome,MPTMS,Av5,Sex1,0.25871602228000734
23048,Cognato_2001,nuclear_genome,MPTIS,Av5,Sex1,0.7458223630375596
23049,Cognato_2001,nuclear_genome,MPTS,Av5,Sp1,0.4099873954626919
23050,Cognato_2001,nuclear_genome,MPTMS,Av5,Sp1,0.4945522749924064
23051,Cognato_2001,nuclear_genome,MPTIS,Av5,Sp1,0.292853968307617
23052,Cognato_2001,nuclear_genome,MPTS,Av5,Ste1,-42
23053,Cognato_2001,nuclear_genome,MPTMS,Av5,Ste1,-42
23054,Cognato_2001,nuclear_genome,MPTIS,Av5,Ste1,-42
23055,Cognato_2001,nuclear_genome,MPTS,Av5,Tri4,-42
23056,Cognato_2001,nuclear_genome,MPTMS,Av5,Tri4,0.6490693987675007
23057,Cognato_2001,nuclear_genome,MPTIS,Av5,Tri4,-42
23058,Cognato_2001,nuclear_genome,MPTS,Av5,Ty1,0.8746326692417387
23059,Cognato_2001,nuclear_genome,MPTMS,Av5,Ty1,0.9756528470641374
23060,Cognato_2001,nuclear_genome,MPTIS,Av5,Ty1,0.5255582189162809
23061,Cognato_2001,nuclear_genome,MPTS,Av5,Wo3,-42
23062,Cognato_2001,nuclear_genome,MPTMS,Av5,Wo3,0.7739947820585118
23063,Cognato_2001,nuclear_genome,MPTIS,Av5,Wo3,-42
23064,Cognato_2001,nuclear_genome,MPTS,Av5,Oer1,0.534519761969154
23065,Cognato_2001,nuclear_genome,MPTMS,Av5,Oer1,0.4003766738014084
23066,Cognato_2001,nuclear_genome,MPTIS,Av5,Oer1,0.5460761987185467
23067,Cognato_2001,nuclear_genome,MPTS,Av5,Ort1,-42
23068,Cognato_2001,nuclear_genome,MPTMS,Av5,Ort1,0.4942378214502935
23069,Cognato_2001,nuclear_genome,MPTIS,Av5,Ort1,-42
23070,Cognato_2001,nuclear_genome,MPTS,Av5,Pito1,0.9784991271315061
23071,Cognato_2001,nuclear_genome,MPTMS,Av5,Pito1,0.9501208595061118
23072,Cognato_2001,nuclear_genome,MPTIS,Av5,Pito1,0.8457730545534782
23073,Cognato_2001,nuclear_genome,MPTS,Av5,Pica1,-42
23074,Cognato_2001,nuclear_genome,MPTMS,Av5,Pica1,-42
23075,Cognato_2001,nuclear_genome,MPTIS,Av5,Pica1,-42
23076,Cognato_2001,nuclear_genome,MPTS,Av5,Pho1,0.7593015713333152
23077,Cognato_2001,nuclear_genome,MPTMS,Av5,Pho1,0.790684184162547
23078,Cognato_2001,nuclear_genome,MPTIS,Av5,Pho1,0.5047948967669602
23079,Cognato_2001,nuclear_genome,MPTS,Av5,Pk1,0.27432316551439273
23080,Cognato_2001,nuclear_genome,MPTMS,Av5,Pk1,0.08034968672232212
23081,Cognato_2001,nuclear_genome,MPTIS,Av5,Pk1,0.8531668731024081
23082,Cognato_2001,nuclear_genome,MPTS,Bon2,Bor2,0.3642305166590163
23083,Cognato_2001,nuclear_genome,MPTMS,Bon2,Bor2,0.6986109609270645
23084,Cognato_2001,nuclear_genome,MPTIS,Bon2,Bor2,0.16302423550669431
23085,Cognato_2001,nuclear_genome,MPTS,Bon2,Cala2,0.5711486949465958
23086,Cognato_2001,nuclear_genome,MPTMS,Bon2,Cala2,0.5637046392098426
23087,Cognato_2001,nuclear_genome,MPTIS,Bon2,Cala2,0.4323271582345407
23088,Cognato_2001,nuclear_genome,MPTS,Bon2,Cali1,0.4412456437207537
23089,Cognato_2001,nuclear_genome,MPTMS,Bon2,Cali1,0.6097849439617622
23090,Cognato_2001,nuclear_genome,MPTIS,Bon2,Cali1,0.2596149364391822
23091,Cognato_2001,nuclear_genome,MPTS,Bon2,Ce3,0.3779196493546616
23092,Cognato_2001,nuclear_genome,MPTMS,Bon2,Ce3,0.46785793102336226
23093,Cognato_2001,nuclear_genome,MPTIS,Bon2,Ce3,0.2749812103319116
23094,Cognato_2001,nuclear_genome,MPTS,Bon2,Co4,0.4146285549558528
23095,Cognato_2001,nuclear_genome,MPTMS,Bon2,Co4,0.2563147343774399
23096,Cognato_2001,nuclear_genome,MPTIS,Bon2,Co4,0.566450028791855
23097,Cognato_2001,nuclear_genome,MPTS,Bon2,Con3,0.002236460315866995
23098,Cognato_2001,nuclear_genome,MPTMS,Bon2,Con3,0.0002722489857581722
23099,Cognato_2001,nuclear_genome,MPTIS,Bon2,Con3,0.6796534294078205
23100,Cognato_2001,nuclear_genome,MPTS,Bon2,Cr2,0.5100939752278406
23101,Cognato_2001,nuclear_genome,MPTMS,Bon2,Cr2,0.4349021744387337
23102,Cognato_2001,nuclear_genome,MPTIS,Bon2,Cr2,0.46896763771731276
23103,Cognato_2001,nuclear_genome,MPTS,Bon2,Du3,0.5784413402570223
23104,Cognato_2001,nuclear_genome,MPTMS,Bon2,Du3,0.982228069220073
23105,Cognato_2001,nuclear_genome,MPTIS,Bon2,Du3,0.20674039001934752
23106,Cognato_2001,nuclear_genome,MPTS,Bon2,Em1,0.937143065702081
23107,Cognato_2001,nuclear_genome,MPTMS,Bon2,Em1,0.8196066459395174
23108,Cognato_2001,nuclear_genome,MPTIS,Bon2,Em1,0.8312411720821219
23109,Cognato_2001,nuclear_genome,MPTS,Bon2,Gr2,0.46718653581636216
23110,Cognato_2001,nuclear_genome,MPTMS,Bon2,Gr2,0.3036685010162832
23111,Cognato_2001,nuclear_genome,MPTIS,Bon2,Gr2,0.5757276766319777
23112,Cognato_2001,nuclear_genome,MPTS,Bon2,Ho5,0.6952589945679075
23113,Cognato_2001,nuclear_genome,MPTMS,Bon2,Ho5,0.601185806483352
23114,Cognato_2001,nuclear_genome,MPTIS,Bon2,Ho5,0.5726140767634387
23115,Cognato_2001,nuclear_genome,MPTS,Bon2,Hu2,0.4843390683746801
23116,Cognato_2001,nuclear_genome,MPTMS,Bon2,Hu2,0.7655633194556812
23117,Cognato_2001,nuclear_genome,MPTIS,Bon2,Hu2,0.22811224870309865
23118,Cognato_2001,nuclear_genome,MPTS,Bon2,Int7,0.44386278215515396
23119,Cognato_2001,nuclear_genome,MPTMS,Bon2,Int7,0.7471824852117405
23120,Cognato_2001,nuclear_genome,MPTIS,Bon2,Int7,0.204067478612048
23121,Cognato_2001,nuclear_genome,MPTS,Bon2,Knu1,0.9061021753354292
23122,Cognato_2001,nuclear_genome,MPTMS,Bon2,Knu1,0.6841448510090018
23123,Cognato_2001,nuclear_genome,MPTIS,Bon2,Knu1,0.8846702641226829
23124,Cognato_2001,nuclear_genome,MPTS,Bon2,Lat3,0.5949867792609589
23125,Cognato_2001,nuclear_genome,MPTMS,Bon2,Lat3,0.6987441949468038
23126,Cognato_2001,nuclear_genome,MPTIS,Bon2,Lat3,0.3648553289531187
23127,Cognato_2001,nuclear_genome,MPTS,Bon2,Le3,0.37627166913941745
23128,Cognato_2001,nuclear_genome,MPTMS,Bon2,Le3,0.25999873085715486
23129,Cognato_2001,nuclear_genome,MPTIS,Bon2,Le3,0.4896791404178341
23130,Cognato_2001,nuclear_genome,MPTS,Bon2,Lo3,-42
23131,Cognato_2001,nuclear_genome,MPTMS,Bon2,Lo3,-42
23132,Cognato_2001,nuclear_genome,MPTIS,Bon2,Lo3,-42
23133,Cognato_2001,nuclear_genome,MPTS,Bon2,Ma1,-42
23134,Cognato_2001,nuclear_genome,MPTMS,Bon2,Ma1,-42
23135,Cognato_2001,nuclear_genome,MPTIS,Bon2,Ma1,-42
23136,Cognato_2001,nuclear_genome,MPTS,Bon2,Mo1,0.6036292723636514
23137,Cognato_2001,nuclear_genome,MPTMS,Bon2,Mo1,0.422980994066514
23138,Cognato_2001,nuclear_genome,MPTIS,Bon2,Mo1,0.62814322518291
23139,Cognato_2001,nuclear_genome,MPTS,Bon2,Mx1,0.0007072950479987128
23140,Cognato_2001,nuclear_genome,MPTMS,Bon2,Mx1,9.3444123892783e-05
23141,Cognato_2001,nuclear_genome,MPTIS,Bon2,Mx1,0.565617848892594
23142,Cognato_2001,nuclear_genome,MPTS,Bon2,Nob1,-42
23143,Cognato_2001,nuclear_genome,MPTMS,Bon2,Nob1,-42
23144,Cognato_2001,nuclear_genome,MPTIS,Bon2,Nob1,-42
23145,Cognato_2001,nuclear_genome,MPTS,Bon2,Pa2,0.5625795317538071
23146,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pa2,0.5220784034014048
23147,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pa2,0.45674603677075065
23148,Cognato_2001,nuclear_genome,MPTS,Bon2,Pet1,0.4843390683746801
23149,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pet1,0.7655633194556812
23150,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pet1,0.22811224870309865
23151,Cognato_2001,nuclear_genome,MPTS,Bon2,Pl4,-42
23152,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pl4,0.8938027882819853
23153,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pl4,-42
23154,Cognato_2001,nuclear_genome,MPTS,Bon2,Pil2,0.33828327120546864
23155,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pil2,0.8872781963039306
23156,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pil2,0.10338207459445048
23157,Cognato_2001,nuclear_genome,MPTS,Bon2,Pin1,0.35751739940323746
23158,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pin1,0.818425826525322
23159,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pin1,0.12770302680763068
23160,Cognato_2001,nuclear_genome,MPTS,Bon2,Pro,0.6233186470871597
23161,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pro,0.9387012687019454
23162,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pro,0.2627575703741376
23163,Cognato_2001,nuclear_genome,MPTS,Bon2,Sch1,-42
23164,Cognato_2001,nuclear_genome,MPTMS,Bon2,Sch1,-42
23165,Cognato_2001,nuclear_genome,MPTIS,Bon2,Sch1,-42
23166,Cognato_2001,nuclear_genome,MPTS,Bon2,Sex1,0.2364797669444385
23167,Cognato_2001,nuclear_genome,MPTMS,Bon2,Sex1,0.0924822960834858
23168,Cognato_2001,nuclear_genome,MPTIS,Bon2,Sex1,0.6610545732979529
23169,Cognato_2001,nuclear_genome,MPTS,Bon2,Sp1,0.16829237008161457
23170,Cognato_2001,nuclear_genome,MPTMS,Bon2,Sp1,0.2038202725693754
23171,Cognato_2001,nuclear_genome,MPTIS,Bon2,Sp1,0.21242600416150437
23172,Cognato_2001,nuclear_genome,MPTS,Bon2,Ste1,-42
23173,Cognato_2001,nuclear_genome,MPTMS,Bon2,Ste1,-42
23174,Cognato_2001,nuclear_genome,MPTIS,Bon2,Ste1,-42
23175,Cognato_2001,nuclear_genome,MPTS,Bon2,Tri4,0.33828327120546864
23176,Cognato_2001,nuclear_genome,MPTMS,Bon2,Tri4,0.8872781963039306
23177,Cognato_2001,nuclear_genome,MPTIS,Bon2,Tri4,0.10338207459445048
23178,Cognato_2001,nuclear_genome,MPTS,Bon2,Ty1,0.7037203534424978
23179,Cognato_2001,nuclear_genome,MPTMS,Bon2,Ty1,0.788172404141603
23180,Cognato_2001,nuclear_genome,MPTIS,Bon2,Ty1,0.43247783043333043
23181,Cognato_2001,nuclear_genome,MPTS,Bon2,Wo3,0.24356082227648201
23182,Cognato_2001,nuclear_genome,MPTMS,Bon2,Wo3,0.2685902400470894
23183,Cognato_2001,nuclear_genome,MPTIS,Bon2,Wo3,0.2623962123832051
23184,Cognato_2001,nuclear_genome,MPTS,Bon2,Oer1,0.31069390359492444
23185,Cognato_2001,nuclear_genome,MPTMS,Bon2,Oer1,0.2991329403375509
23186,Cognato_2001,nuclear_genome,MPTIS,Bon2,Oer1,0.32874211542919585
23187,Cognato_2001,nuclear_genome,MPTS,Bon2,Ort1,0.27855554474553335
23188,Cognato_2001,nuclear_genome,MPTMS,Bon2,Ort1,0.6070879438345054
23189,Cognato_2001,nuclear_genome,MPTIS,Bon2,Ort1,0.13017107575525533
23190,Cognato_2001,nuclear_genome,MPTS,Bon2,Pito1,0.8053524384444488
23191,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pito1,0.875368707576953
23192,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pito1,0.5054715692237621
23193,Cognato_2001,nuclear_genome,MPTS,Bon2,Pica1,-42
23194,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pica1,-42
23195,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pica1,-42
23196,Cognato_2001,nuclear_genome,MPTS,Bon2,Pho1,0.38413914494264567
23197,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pho1,0.8579878337239828
23198,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pho1,0.13304988861211497
23199,Cognato_2001,nuclear_genome,MPTS,Bon2,Pk1,0.11186958075010478
23200,Cognato_2001,nuclear_genome,MPTMS,Bon2,Pk1,0.12294070116015143
23201,Cognato_2001,nuclear_genome,MPTIS,Bon2,Pk1,0.20869230324262122
23202,Cognato_2001,nuclear_genome,MPTS,Bor2,Cala2,-42
23203,Cognato_2001,nuclear_genome,MPTMS,Bor2,Cala2,0.38146026539791933
23204,Cognato_2001,nuclear_genome,MPTIS,Bor2,Cala2,-42
23205,Cognato_2001,nuclear_genome,MPTS,Bor2,Cali1,-42
23206,Cognato_2001,nuclear_genome,MPTMS,Bor2,Cali1,0.4873857694473739
23207,Cognato_2001,nuclear_genome,MPTIS,Bor2,Cali1,-42
23208,Cognato_2001,nuclear_genome,MPTS,Bor2,Ce3,-42
23209,Cognato_2001,nuclear_genome,MPTMS,Bor2,Ce3,0.18932005850555467
23210,Cognato_2001,nuclear_genome,MPTIS,Bor2,Ce3,-42
23211,Cognato_2001,nuclear_genome,MPTS,Bor2,Co4,0.11129842141945001
23212,Cognato_2001,nuclear_genome,MPTMS,Bor2,Co4,0.12263947851901891
23213,Cognato_2001,nuclear_genome,MPTIS,Bor2,Co4,0.2078756185786943
23214,Cognato_2001,nuclear_genome,MPTS,Bor2,Con3,0.006106505112169369
23215,Cognato_2001,nuclear_genome,MPTMS,Bor2,Con3,0.0008875112583015543
23216,Cognato_2001,nuclear_genome,MPTIS,Bor2,Con3,0.674883874053176
23217,Cognato_2001,nuclear_genome,MPTS,Bor2,Cr2,-42
23218,Cognato_2001,nuclear_genome,MPTMS,Bor2,Cr2,0.03997604365690022
23219,Cognato_2001,nuclear_genome,MPTIS,Bor2,Cr2,-42
23220,Cognato_2001,nuclear_genome,MPTS,Bor2,Du3,0.6766764161830636
23221,Cognato_2001,nuclear_genome,MPTMS,Bor2,Du3,0.6185453021207441
23222,Cognato_2001,nuclear_genome,MPTIS,Bor2,Du3,0.5286938376521249
23223,Cognato_2001,nuclear_genome,MPTS,Bor2,Em1,0.40633872087945133
23224,Cognato_2001,nuclear_genome,MPTMS,Bor2,Em1,0.8389321698147596
23225,Cognato_2001,nuclear_genome,MPTIS,Bor2,Em1,0.1505552468511182
23226,Cognato_2001,nuclear_genome,MPTS,Bor2,Gr2,-42
23227,Cognato_2001,nuclear_genome,MPTMS,Bor2,Gr2,0.3488041747029984
23228,Cognato_2001,nuclear_genome,MPTIS,Bor2,Gr2,-42
23229,Cognato_2001,nuclear_genome,MPTS,Bor2,Ho5,-42
23230,Cognato_2001,nuclear_genome,MPTMS,Bor2,Ho5,0.23730903561559236
23231,Cognato_2001,nuclear_genome,MPTIS,Bor2,Ho5,-42
23232,Cognato_2001,nuclear_genome,MPTS,Bor2,Hu2,-42
23233,Cognato_2001,nuclear_genome,MPTMS,Bor2,Hu2,0.3207621208056385
23234,Cognato_2001,nuclear_genome,MPTIS,Bor2,Hu2,-42
23235,Cognato_2001,nuclear_genome,MPTS,Bor2,Int7,-42
23236,Cognato_2001,nuclear_genome,MPTMS,Bor2,Int7,0.31326117258435326
23237,Cognato_2001,nuclear_genome,MPTIS,Bor2,Int7,-42
23238,Cognato_2001,nuclear_genome,MPTS,Bor2,Knu1,0.4210597400592069
23239,Cognato_2001,nuclear_genome,MPTMS,Bor2,Knu1,0.8340716117093251
23240,Cognato_2001,nuclear_genome,MPTIS,Bor2,Knu1,0.16079925398850858
23241,Cognato_2001,nuclear_genome,MPTS,Bor2,Lat3,0.7690334027115857
23242,Cognato_2001,nuclear_genome,MPTMS,Bor2,Lat3,0.6992162736745706
23243,Cognato_2001,nuclear_genome,MPTIS,Bor2,Lat3,0.5970126235809456
23244,Cognato_2001,nuclear_genome,MPTS,Bor2,Le3,-42
23245,Cognato_2001,nuclear_genome,MPTMS,Bor2,Le3,0.2433828584629394
23246,Cognato_2001,nuclear_genome,MPTIS,Bor2,Le3,-42
23247,Cognato_2001,nuclear_genome,MPTS,Bor2,Lo3,-42
23248,Cognato_2001,nuclear_genome,MPTMS,Bor2,Lo3,-42
23249,Cognato_2001,nuclear_genome,MPTIS,Bor2,Lo3,-42
23250,Cognato_2001,nuclear_genome,MPTS,Bor2,Ma1,-42
23251,Cognato_2001,nuclear_genome,MPTMS,Bor2,Ma1,-42
23252,Cognato_2001,nuclear_genome,MPTIS,Bor2,Ma1,-42
23253,Cognato_2001,nuclear_genome,MPTS,Bor2,Mo1,-42
23254,Cognato_2001,nuclear_genome,MPTMS,Bor2,Mo1,0.5061652190939088
23255,Cognato_2001,nuclear_genome,MPTIS,Bor2,Mo1,-42
23256,Cognato_2001,nuclear_genome,MPTS,Bor2,Mx1,0.0029693851314159803
23257,Cognato_2001,nuclear_genome,MPTMS,Bor2,Mx1,0.0003771019378495666
23258,Cognato_2001,nuclear_genome,MPTIS,Bor2,Mx1,0.6809435168855842
23259,Cognato_2001,nuclear_genome,MPTS,Bor2,Nob1,-42
23260,Cognato_2001,nuclear_genome,MPTMS,Bor2,Nob1,-42
23261,Cognato_2001,nuclear_genome,MPTIS,Bor2,Nob1,-42
23262,Cognato_2001,nuclear_genome,MPTS,Bor2,Pa2,-42
23263,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pa2,0.4752910833430206
23264,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pa2,-42
23265,Cognato_2001,nuclear_genome,MPTS,Bor2,Pet1,-42
23266,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pet1,0.3207621208056385
23267,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pet1,-42
23268,Cognato_2001,nuclear_genome,MPTS,Bor2,Pl4,-42
23269,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pl4,0.2683548149458732
23270,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pl4,-42
23271,Cognato_2001,nuclear_genome,MPTS,Bor2,Pil2,-42
23272,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pil2,-42
23273,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pil2,-42
23274,Cognato_2001,nuclear_genome,MPTS,Bor2,Pin1,-42
23275,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pin1,0.3057546955232955
23276,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pin1,-42
23277,Cognato_2001,nuclear_genome,MPTS,Bor2,Pro,-42
23278,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pro,0.1818249018059923
23279,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pro,-42
23280,Cognato_2001,nuclear_genome,MPTS,Bor2,Sch1,-42
23281,Cognato_2001,nuclear_genome,MPTMS,Bor2,Sch1,-42
23282,Cognato_2001,nuclear_genome,MPTIS,Bor2,Sch1,-42
23283,Cognato_2001,nuclear_genome,MPTS,Bor2,Sex1,0.4747676556503576
23284,Cognato_2001,nuclear_genome,MPTMS,Bor2,Sex1,0.47676045439525927
23285,Cognato_2001,nuclear_genome,MPTIS,Bor2,Sex1,0.3819113750813966
23286,Cognato_2001,nuclear_genome,MPTS,Bor2,Sp1,0.3764362448733727
23287,Cognato_2001,nuclear_genome,MPTMS,Bor2,Sp1,0.3026035682203301
23288,Cognato_2001,nuclear_genome,MPTIS,Bor2,Sp1,0.4252009644620497
23289,Cognato_2001,nuclear_genome,MPTS,Bor2,Ste1,-42
23290,Cognato_2001,nuclear_genome,MPTMS,Bor2,Ste1,-42
23291,Cognato_2001,nuclear_genome,MPTIS,Bor2,Ste1,-42
23292,Cognato_2001,nuclear_genome,MPTS,Bor2,Tri4,-42
23293,Cognato_2001,nuclear_genome,MPTMS,Bor2,Tri4,-42
23294,Cognato_2001,nuclear_genome,MPTIS,Bor2,Tri4,-42
23295,Cognato_2001,nuclear_genome,MPTS,Bor2,Ty1,0.7659955003967786
23296,Cognato_2001,nuclear_genome,MPTMS,Bor2,Ty1,0.7055347312040912
23297,Cognato_2001,nuclear_genome,MPTIS,Bor2,Ty1,0.5863582526771438
23298,Cognato_2001,nuclear_genome,MPTS,Bor2,Wo3,-42
23299,Cognato_2001,nuclear_genome,MPTMS,Bor2,Wo3,0.4281815585120988
23300,Cognato_2001,nuclear_genome,MPTIS,Bor2,Wo3,-42
23301,Cognato_2001,nuclear_genome,MPTS,Bor2,Oer1,0.226500450518204
23302,Cognato_2001,nuclear_genome,MPTMS,Bor2,Oer1,0.16679156368339332
23303,Cognato_2001,nuclear_genome,MPTIS,Bor2,Oer1,0.3776114915976376
23304,Cognato_2001,nuclear_genome,MPTS,Bor2,Ort1,-42
23305,Cognato_2001,nuclear_genome,MPTMS,Bor2,Ort1,0.8862867465916116
23306,Cognato_2001,nuclear_genome,MPTIS,Bor2,Ort1,-42
23307,Cognato_2001,nuclear_genome,MPTS,Bor2,Pito1,0.9128390028167274
23308,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pito1,0.7610031530054865
23309,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pito1,0.8238428700243798
23310,Cognato_2001,nuclear_genome,MPTS,Bor2,Pica1,-42
23311,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pica1,-42
23312,Cognato_2001,nuclear_genome,MPTIS,Bor2,Pica1,-42
23313,Cognato_2001,nuclear_genome,MPTS,Bor2,Pho1,0.6103656075441259
23314,Cognato_2001,nuclear_genome,MPTMS,Bor2,Pho1,0.5539492113423368
